eventid,date,country,iso_code,region,prov_state,city,latitude,longitude,attack_type,target_type,group,weapon_type,killed,wounded
2.01808E+11,8/28/18,Afghanistan,AFG,South Asia,Kunar,Helalzao,34.992541,71.265028,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,3,16
2.01802E+11,2/3/18,Afghanistan,AFG,South Asia,Badghis,Qala-i-Naw,34.990048,63.132541,Bombing/Explosion,Military,Unknown,Explosives,1,3
2.01807E+11,7/13/18,Afghanistan,AFG,South Asia,Badghis,Qala-i-Naw,34.990048,63.132541,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,11
2.01809E+11,9/4/18,Afghanistan,AFG,South Asia,Badghis,Qala-i-Naw,34.990048,63.132541,Bombing/Explosion,Unknown,Taliban,Explosives,3,5
2.01809E+11,9/17/18,Afghanistan,AFG,South Asia,Badghis,Qala-i-Naw,34.990048,63.132541,Armed Assault,Police,Taliban,Firearms,27,
2.0181E+11,10/16/18,Afghanistan,AFG,South Asia,Badghis,Qala-i-Naw,34.990048,63.132541,Unknown,Military,Taliban,Unknown,5,0
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Badghis,Qala-i-Naw,34.990048,63.132541,Unknown,Government (General),Taliban,Unknown,2,1
2.01808E+11,8/29/18,Afghanistan,AFG,South Asia,Herat,Khalwakha,34.985041,62.288794,Facility/Infrastructure Attack,Utilities,Taliban,Sabotage Equipment,0,0
2.01809E+11,9/15/18,Afghanistan,AFG,South Asia,Parwan,Khalazai,34.980418,69.13092,Bombing/Explosion,Government (General),Taliban,Explosives,2,2
2.01808E+11,8/5/18,Afghanistan,AFG,South Asia,Parwan,Janikhel,34.979853,69.129864,Bombing/Explosion,Military,Taliban,Explosives,4,3
2.01804E+11,4/25/18,Afghanistan,AFG,South Asia,Parwan,Ghorband district,34.974863,68.800408,Unknown,Military,Taliban,Unknown,0,1
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Herat,Kushk district,34.969532,62.217566,Unknown,Government (General),Taliban,Unknown,0,0
2.01804E+11,4/11/18,Afghanistan,AFG,South Asia,Kunar,Digal,34.968889,70.736944,Bombing/Explosion,Unknown,Khorasan Chapter of the Islamic State,Explosives,2,2
2.01809E+11,9/7/18,Afghanistan,AFG,South Asia,Badghis,Haft Shahid,34.966899,62.90874,Unknown,Military,Taliban,Unknown,12,10
2.0181E+11,10/25/18,Afghanistan,AFG,South Asia,Kunar,Gorigah,34.965538,71.415536,Bombing/Explosion,Unknown,Taliban,Explosives,1,0
2.01811E+11,11/9/18,Afghanistan,AFG,South Asia,Parwan,Sia Gerd,34.963098,68.810885,Armed Assault,Private Citizens & Property,Taliban,Firearms,1,0
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Herat,Kushk district,34.94951,62.258058,Unknown,Government (General),Taliban,Unknown,0,0
2.0181E+11,10/19/18,Afghanistan,AFG,South Asia,Bamyan,Sangpar,34.947716,68.094027,Armed Assault,Military,Taliban,Firearms,8,0
2.01804E+11,4/25/18,Afghanistan,AFG,South Asia,Parwan,Shekh Ali district,34.946667,68.418889,Unknown,Military,Taliban,Unknown,1,1
2.01808E+11,8/26/18,Afghanistan,AFG,South Asia,Kunar,Shinkorak,34.944454,71.224542,Unknown,Private Citizens & Property,Unknown,Unknown,2,2
2.01804E+11,4/11/18,Afghanistan,AFG,South Asia,Parwan,Bagram,34.94136,69.260727,Bombing/Explosion,Business,Taliban,Explosives,0,1
2.01808E+11,8/31/18,Afghanistan,AFG,South Asia,Parwan,Bagram,34.94102,69.262328,Bombing/Explosion,Military,Taliban,Explosives,4,0
2.01811E+11,11/26/18,Afghanistan,AFG,South Asia,Parwan,Bagram,34.940711,69.254991,Bombing/Explosion,Military,Taliban,Explosives,0,0
2.01812E+11,12/14/18,Afghanistan,AFG,South Asia,Parwan,Naz Dara,34.938255,69.298118,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01804E+11,4/20/18,Afghanistan,AFG,South Asia,Badghis,Baghbanan,34.938133,63.084798,Bombing/Explosion,Government (General),Taliban,Explosives,1,1
2.01804E+11,4/22/18,Afghanistan,AFG,South Asia,Badghis,Baghbanan,34.938133,63.084798,Armed Assault,Military,Taliban,Firearms,9,4
2.01807E+11,7/18/18,Afghanistan,AFG,South Asia,Kunar,Dara-i-Pech district,34.93713,70.927361,Hostage Taking (Kidnapping),NGO,Khorasan Chapter of the Islamic State,Firearms,0,0
2.01811E+11,11/17/18,Afghanistan,AFG,South Asia,Parwan,Bagram,34.933829,69.232786,Assassination,Government (General),Unknown,Firearms,1,2
2.0181E+11,10/17/18,Afghanistan,AFG,South Asia,Parwan,Shinzai,34.932552,69.310021,Bombing/Explosion,Military,Taliban,Explosives,3,5
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Herat,Koshki Kohna district,34.929367,62.595454,Unknown,Government (General),Taliban,Unknown,0,0
2.01809E+11,9/21/18,Afghanistan,AFG,South Asia,Badghis,Jawand district,34.925508,64.147824,Armed Assault,Military,Taliban,Firearms,6,2
2.0181E+11,10/7/18,Afghanistan,AFG,South Asia,Badghis,Jawand district,34.925508,64.147822,Armed Assault,Government (General),Taliban,Firearms,7,9
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Kapisa,Alasay district,34.924828,69.812803,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,1,4
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Kapisa,Alasay district,34.924828,69.812803,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,0,13
2.0181E+11,10/12/18,Afghanistan,AFG,South Asia,Parwan,Bagram district,34.923232,69.336191,Bombing/Explosion,Military,Taliban,Explosives,2,0
2.01809E+11,9/4/18,Afghanistan,AFG,South Asia,Badghis,Kotal Sabz,34.919576,63.179096,Armed Assault,Police,Taliban,Explosives,13,20
2.01805E+11,5/22/18,Afghanistan,AFG,South Asia,Herat,Darzak,34.906554,62.642285,Unknown,Police,Taliban,Unknown,2,7
2.01808E+11,8/3/18,Afghanistan,AFG,South Asia,Parwan,Nasro Qala,34.90398,69.20912,Bombing/Explosion,Military,Taliban,Explosives,0,1
2.0181E+11,10/2/18,Afghanistan,AFG,South Asia,Parwan,Nasro Qala,34.90398,69.20912,Bombing/Explosion,Military,Taliban,Explosives,0,0
2.01812E+11,12/9/18,Afghanistan,AFG,South Asia,Badghis,Cheshma-i-Sherin,34.879655,63.142539,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,4,0
2.01807E+11,7/4/18,Afghanistan,AFG,South Asia,Kunar,Asadabad,34.875657,71.152005,Bombing/Explosion,Government (General),Unknown,Explosives,0,2
2.01807E+11,7/5/18,Afghanistan,AFG,South Asia,Kunar,Asadabad,34.875657,71.152005,Bombing/Explosion,Police,Unknown,Explosives,0,2
2.0181E+11,10/29/18,Afghanistan,AFG,South Asia,Kunar,Asadabad,34.875657,71.152005,Bombing/Explosion,Business,Unknown,Explosives,0,9
2.01811E+11,11/10/18,Afghanistan,AFG,South Asia,Badghis,Langar,34.870895,63.457944,Armed Assault,Military,Taliban,Firearms,15,19
2.01804E+11,4/23/18,Afghanistan,AFG,South Asia,Badghis,Gulchin,34.867055,63.641527,Unknown,Military,Taliban,Unknown,3,
2.01803E+11,3/4/18,Afghanistan,AFG,South Asia,Kunar,Bachi,34.865493,71.229934,Unknown,Police,Taliban,Unknown,5,
2.01812E+11,12/9/18,Afghanistan,AFG,South Asia,Badghis,Qadis district,34.85532,63.48677,Hostage Taking (Kidnapping),Police,Taliban,Unknown,7,0
2.01812E+11,12/11/18,Afghanistan,AFG,South Asia,Badghis,Mel-e Monje,34.855085,63.486204,Armed Assault,Police,Taliban,Firearms,6,7
2.01809E+11,9/14/18,Afghanistan,AFG,South Asia,Badghis,Qadis district,34.853405,63.512724,Unknown,Police,Unknown,Unknown,1,3
2.01809E+11,9/24/18,Afghanistan,AFG,South Asia,Badghis,Qadis district,34.853405,63.512724,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,2,0
2.01811E+11,11/17/18,Afghanistan,AFG,South Asia,Badghis,Bakhshabad,34.852166,63.49548,Hostage Taking (Kidnapping),Police,Taliban,Unknown,5,2
2.01804E+11,4/11/18,Afghanistan,AFG,South Asia,Kabul,Payenda Khel,34.846275,69.216233,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01805E+11,5/5/18,Afghanistan,AFG,South Asia,Kabul,Qarabagh district,34.846275,69.216233,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Kabul,Qarabagh district,34.846253,69.216232,Bombing/Explosion,Government (General),Unknown,Explosives,0,0
2.01808E+11,8/14/18,Afghanistan,AFG,South Asia,Kabul,Qarabagh district,34.838822,69.174867,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01806E+11,6/22/18,Afghanistan,AFG,South Asia,Badghis,Tas Bulaq,34.838441,62.878684,Unknown,Terrorists/Non-State Militia,Taliban,Unknown,16,6
2.01806E+11,6/22/18,Afghanistan,AFG,South Asia,Badghis,Tas Bulaq,34.838441,62.878684,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,2,0
2.01805E+11,5/16/18,Afghanistan,AFG,South Asia,Kabul,Qarabagh district,34.836257,69.159141,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01805E+11,5/28/18,Afghanistan,AFG,South Asia,Kabul,Qarabagh district,34.836257,69.159141,Bombing/Explosion,Police,Unknown,Explosives,2,3
2.01804E+11,4/4/18,Afghanistan,AFG,South Asia,Laghman,Alishing district,34.825278,70.084167,Bombing/Explosion,Unknown,Taliban,Explosives,2,0
2.01809E+11,9/23/18,Afghanistan,AFG,South Asia,Kapisa,Tagab district,34.824564,69.667509,Bombing/Explosion,Police,Unknown,Explosives,1,1
2.01811E+11,11/17/18,Afghanistan,AFG,South Asia,Kapisa,Tagab district,34.818051,69.705131,Bombing/Explosion,Unknown,Taliban,Explosives,2,1
2.01804E+11,4/22/18,Afghanistan,AFG,South Asia,Badghis,Qadis district,34.815556,63.584167,Unknown,Police,Taliban,Unknown,7,
2.01804E+11,4/24/18,Afghanistan,AFG,South Asia,Badghis,Qadis district,34.815556,63.584167,Hostage Taking (Kidnapping),Military,Taliban,Unknown,2,
2.01812E+11,12/4/18,Afghanistan,AFG,South Asia,Kunar,Barawolo Kalay,34.809605,71.234583,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,0
2.01807E+11,7/15/18,Afghanistan,AFG,South Asia,Laghman,Alishing district,34.808181,70.087917,Unknown,Military,Taliban,Unknown,5,2
2.01803E+11,3/26/18,Afghanistan,AFG,South Asia,Kapisa,Tagab district,34.794444,69.679167,Assassination,Private Citizens & Property,Unknown,Firearms,7,0
2.01809E+11,9/7/18,Afghanistan,AFG,South Asia,Laghman,Gardi Salaw,34.791997,70.079817,Bombing/Explosion,Unknown,Taliban,Explosives,3,0
2.01804E+11,4/27/18,Afghanistan,AFG,South Asia,Laghman,Unknown,34.783333,70.183333,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.0181E+11,10/13/18,Afghanistan,AFG,South Asia,Kunar,Chawkay district,34.764542,70.860278,Bombing/Explosion,Military,Khorasan Chapter of the Islamic State,Explosives,2,2
2.01802E+11,2/28/18,Afghanistan,AFG,South Asia,Laghman,Gul Tari,34.760943,70.107213,Assassination,Violent Political Party,Unknown,Explosives,1,1
2.01803E+11,3/12/18,Afghanistan,AFG,South Asia,Kunar,Sarkani district,34.758333,71.115556,Bombing/Explosion,Police,Taliban,Explosives,0,2
2.01805E+11,5/8/18,Afghanistan,AFG,South Asia,Badghis,Laman,34.755188,63.103944,Unknown,Government (General),Taliban,Unknown,4,2
2.01811E+11,11/19/18,Afghanistan,AFG,South Asia,Badghis,Laman,34.755188,63.103944,Unknown,Military,Taliban,Unknown,3,5
2.01811E+11,11/21/18,Afghanistan,AFG,South Asia,Badghis,Laman,34.755188,63.103944,Facility/Infrastructure Attack,Military,Taliban,Incendiary,13,22
2.01801E+11,1/7/18,Afghanistan,AFG,South Asia,Kunar,Chawkay district,34.741169,70.879733,Armed Assault,Police,Khorasan Chapter of the Islamic State,Firearms,10,16
2.01801E+11,1/7/18,Afghanistan,AFG,South Asia,Kunar,Chawkay district,34.741169,70.879733,Armed Assault,Police,Khorasan Chapter of the Islamic State,Firearms,8,16
2.01804E+11,4/7/18,Afghanistan,AFG,South Asia,Laghman,Qassaban,34.728889,70.290278,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives,2,2
2.01806E+11,6/4/18,Afghanistan,AFG,South Asia,Ghor,Musum,34.704395,65.261876,Unknown,Police,Taliban,Unknown,1,1
2.01806E+11,6/25/18,Afghanistan,AFG,South Asia,Kunar,Babur,34.70264,70.950377,Bombing/Explosion,Police,Khorasan Chapter of the Islamic State,Explosives,9,4
2.01805E+11,5/5/18,Afghanistan,AFG,South Asia,Laghman,Mihtarlam,34.674867,70.213444,Bombing/Explosion,Business,Unknown,Explosives,0,11
2.01806E+11,6/8/18,Afghanistan,AFG,South Asia,Laghman,Mihtarlam,34.674867,70.213444,Assassination,Religious Figures/Institutions,Unknown,Explosives,3,12
2.01807E+11,7/8/18,Afghanistan,AFG,South Asia,Laghman,Mihtarlam,34.674867,70.213444,Bombing/Explosion,Police,Unknown,Explosives,2,1
2.01803E+11,3/11/18,Afghanistan,AFG,South Asia,Kabul,Shakardara district,34.663611,69.036389,Armed Assault,Police,Unknown,Firearms,0,2
2.01805E+11,5/23/18,Afghanistan,AFG,South Asia,Herat,Kohsan district,34.659035,61.250478,Bombing/Explosion,Police,Unknown,Explosives,0,3
2.0181E+11,10/1/18,Afghanistan,AFG,South Asia,Kunar,Khas Kunar district,34.643368,71.026005,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,2
2.01807E+11,7/30/18,Afghanistan,AFG,South Asia,Ghor,Karman,34.642778,66.302222,Unarmed Assault,Private Citizens & Property,Unknown,Melee,0,
2.01807E+11,7/4/18,Afghanistan,AFG,South Asia,Kabul,Naghlo,34.631008,69.719458,Armed Assault,Police,Taliban,Firearms,6,4
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Herat,Kohsan district,34.629444,61.234161,Unknown,Government (General),Taliban,Unknown,0,0
2.01809E+11,9/23/18,Afghanistan,AFG,South Asia,Kabul,Dih Sabz district,34.62311,69.287323,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01806E+11,6/4/18,Afghanistan,AFG,South Asia,Ghor,Shahr-i-Naw,34.617078,64.695012,Unknown,Police,Taliban,Unknown,1,
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Laghman,Bad Pakh district,34.615458,69.895191,Hostage Taking (Kidnapping),Business,Taliban,Unknown,0,0
2.01803E+11,3/28/18,Afghanistan,AFG,South Asia,Nangarhar,Badiala,34.605833,70.600833,Assassination,Police,Unknown,Firearms,2,4
2.0181E+11,10/4/18,Afghanistan,AFG,South Asia,Kabul,Paghman district,34.591122,68.956985,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01812E+11,12/11/18,Afghanistan,AFG,South Asia,Kabul,Bala Chinar,34.57831,68.946423,Bombing/Explosion,Government (General),Taliban,Explosives,13,12
2.01808E+11,8/19/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.573015,69.271718,Bombing/Explosion,Police,Unknown,Explosives,0,1
2.01805E+11,5/21/18,Afghanistan,AFG,South Asia,Nangarhar,Taq-Qala,34.56398,70.564742,Bombing/Explosion,Government (General),Khorasan Chapter of the Islamic State,Explosives,0,2
2.01803E+11,3/18/18,Afghanistan,AFG,South Asia,Kabul,Deh Punba,34.5625,69.028056,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,2,1
2.0181E+11,10/29/18,Afghanistan,AFG,South Asia,Nangarhar,Kuz Kunar district,34.555266,70.580005,Bombing/Explosion,Unknown,Khorasan Chapter of the Islamic State,Explosives,0,0
2.01804E+11,4/17/18,Afghanistan,AFG,South Asia,Ghor,Barakhanah,34.55273,64.962844,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Firearms,6,2
2.01807E+11,7/23/18,Afghanistan,AFG,South Asia,Ghor,Dawlat Yar district,34.541149,65.735989,Hostage Taking (Kidnapping),Private Citizens & Property,Taliban,Firearms,0,0
2.01808E+11,8/5/18,Afghanistan,AFG,South Asia,Kabul,Khwaja Lakan,34.53823,69.000251,Bombing/Explosion,Military,Unknown,Explosives,2,2
2.0181E+11,10/6/18,Afghanistan,AFG,South Asia,Kabul,Alokhil,34.529667,69.276448,Unknown,Unknown,Taliban,Unknown,0,0
2.0181E+11,10/6/18,Afghanistan,AFG,South Asia,Kabul,Alokhil,34.529667,69.276448,Bombing/Explosion,Police,Taliban,Explosives,1,0
2.0181E+11,10/6/18,Afghanistan,AFG,South Asia,Kabul,Alokhil,34.529667,69.276448,Bombing/Explosion,Police,Taliban,Explosives,1,9
2.01801E+11,1/12/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,3,6
2.01801E+11,1/14/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Armed Assault,Police,Unknown,Firearms,2,3
2.01801E+11,1/21/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Hostage Taking (Barricade Incident),Journalists & Media,Unknown,Firearms,0,1
2.01804E+11,4/11/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Bombing/Explosion,Government (General),Unknown,Explosives,0,3
2.01804E+11,4/17/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Hostage Taking (Kidnapping),Government (General),Taliban,Firearms,0,
2.01804E+11,4/26/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Unknown,Government (General),Taliban,Unknown,2,0
2.01805E+11,5/2/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Bombing/Explosion,Unknown,Unknown,Explosives,1,0
2.01805E+11,5/9/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Unknown,Government (General),Taliban,Unknown,4,2
2.01806E+11,6/1/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Assassination,Business,Unknown,Firearms,1,1
2.0181E+11,10/20/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Unknown,Government (General),Taliban,Unknown,4,0
2.01811E+11,11/19/18,Afghanistan,AFG,South Asia,Ghor,Feroz Koh,34.521315,65.249242,Armed Assault,Private Citizens & Property,Unknown,Firearms,3,3
2.01801E+11,1/1/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Government (General),Unknown,Explosives,0,0
2.01801E+11,1/2/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Police,Taliban,Explosives,0,3
2.01801E+11,1/4/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Police,Khorasan Chapter of the Islamic State,Explosives,21,27
2.01801E+11,1/5/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Unknown,0,0
2.01801E+11,1/15/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives,0,0
2.01801E+11,1/20/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Hostage Taking (Barricade Incident),Business,Taliban,Explosives,27,10
2.01801E+11,1/22/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,Unknown,1,0
2.01801E+11,1/27/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Police,Taliban,Explosives,104,235
2.01801E+11,1/29/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Military,Khorasan Chapter of the Islamic State,Explosives,15,16
2.01802E+11,2/6/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives,0,0
2.01802E+11,2/10/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01802E+11,2/24/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Government (General),Khorasan Chapter of the Islamic State,Explosives,4,5
2.01802E+11,2/24/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Assassination,Government (General),Taliban,Firearms,2,0
2.01802E+11,2/27/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Armed Assault,Government (General),Unknown,Melee,1,0
2.01803E+11,3/2/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives,2,22
2.01803E+11,3/9/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Police,Khorasan Chapter of the Islamic State,Explosives,11,22
2.01803E+11,3/17/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Business,Taliban,Explosives,4,4
2.01803E+11,3/18/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Educational Institution,Unknown,Explosives,1,1
2.01803E+11,3/21/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Religious Figures/Institutions,Khorasan Chapter of the Islamic State,Explosives,30,52
2.01803E+11,3/24/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,9
2.01803E+11,3/30/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Business,Unknown,Explosives,0,0
2.01804E+11,4/4/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Military,Khorasan Chapter of the Islamic State,Explosives,0,6
2.01804E+11,4/12/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01804E+11,4/12/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01804E+11,4/16/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01804E+11,4/21/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01804E+11,4/22/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Government (General),Khorasan Chapter of the Islamic State,Explosives,70,120
2.01804E+11,4/25/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Unknown,Police,Unknown,Unknown,3,
2.01804E+11,4/25/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Police,Unknown,Explosives,0,1
2.01804E+11,4/30/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Private Citizens & Property,Khorasan Chapter of the Islamic State,Explosives,5,5
2.01804E+11,4/30/18,Afghanistan,AFG,South Asia,Kabul,Kabul,34.516895,69.147014,Bombing/Explosion,Police,Khorasan Chapter of the Islamic State,Explosives,26,44
